"the 19, 20, 21 and 22nd"
tomorrow morning 8.30am
tomorrow at 3 pm
today (05-03-16) evening@  8.15pm
within _number_ days
_number_ st week of _month_ _puntuation_
_number_ st week of _month_
_number_ th
right now
last _month_ . _number_
_number_ th of March
last nite
nxt week
today evening at 17.15 hrs
this _weekday_
_number_ am  tomorow _number_ th _month_
tomorrow morning by _number_ pm
tomorrow at _number_ am
weekend
tomorrow at _number_
_number_
_number_
_number_
_number_ am
_number_ am
_number_ am
_number_ pm
_month_
_weekday_
noon
today
last day
tomorrow
the day after tomorrow
this week
next week
last week
this month
next month
last month
morning
noon
afternoon
evening
night
now
soon
_month_ _number_ to _month_ _number_
_weekday_ _number_ th
_number_ today
tomorrow at _number_ am 
_weekday_ afternoon
_number_ am
_number_ am
today at _number_ pm
morning
this morning
today _number_
_number_
tomorrow morning
today evening
Every year
around _number_
_number_
_number_
before _number_
after _number_
this morning
_number_ noon
_number_ noon
tomorrow morning
today at _number_ am
tomorrow night
_number_ am today
_number_ am today
_number_ am today
_number_ tomorrow
tomorrow at _number_ am _puntuation_
_number_ noon
tomorrow around _number_ am
_number_ pm on _weekday_ _number_ _month_
_weekday_ night at _number_ am
today at _number_ am
today morning
_weekday_ morning
next week _weekday_ at _number_-_number_ pm
_weekday_ _number_ _month_
eve
_number_ till _number_
_number_ till _number_
now
_number_
_number_ pm
_number_ in the morning on _number_ th _month_
_number_ in the morning on _number_ th _month_
after _number_ days
next week
yesterday
_number_ tpm _weekday_ _number_
_number_ @ _number_
_number_ rd _month_ _number_
_number_ _puntuation_ years
afternoon every _weekday_
_number_ pm 
tonight
next _weekday_
_weekday_ _number_ th _month_ _number_
_number_
_number_ pm 
_weekday_ _number_ th _month_ _number_
this _weekday_
next _weekday_
last _weekday_
an evening
the _number_ st _month_
_weekday_ _number_ rd _month_ _number_
_month_ _number_ th _number_ at _number_
_weekday_ _number_ st _month_ _number_
_number_ seconds
_number_ pm 
_number_ weeks
today
the _number_ nd of _month_ _number_ _number_
_number_ _puntuation_ week
_number_ am
_number_ mst
_month_ _number_ th
_number_ am
_weekday_
_weekday_ _puntuation_ _number_ st _month_
_number_ th _month_ _number_ _number_
a week later
_number_ _puntuation_ _month_ _puntuation_ _number_ at _number_
_number_ of _month_
_weekday_ _number_ nd of _month_
_weekday_ _number_ rd _month_
_number_ st _month_ _number_
_number_ _puntuation_ _month_ _puntuation_ _number_ _number_
_number_ th of _month_ at _number_ pm
_month_ _number_ th _number_ _number_ at _number_
_month_ _number_ _number_ _number_ am
_weekday_ _number_ st _month_
the _number_ th of _month_ _number_
the _number_ th of _month_
_number_ minutes later
_number_ _month_ _number_ _number_
the _number_ th _month_ _number_ _number_
_number_ pm
one night before
_number_ nd _month_
the first week
tomorrow
_weekday_ the _number_ st _month_ _number_
_number_ week
last _month_
_number_ pm
_weekday_ the _number_ of _month_
_weekday_ _number_ _month_ _number_ _number_
a year later
_weekday_ _number_ rd of _month_
_number_ rd of _month_
_month_ _number_ _puntuation_ _number_
third month
_weekday_ _puntuation_ _number_ of _month_
_number_ nights
_number_ th of _month_
_number_ _month_ _number_
_number_ _puntuation_ _month_ _puntuation_ _number_ at _puntuation_ _number_ pm
an hr later
last _weekday_
the _number_ st of _month_
_weekday_ _puntuation_ _number_ rd _month_
thu _number_ th _month_
_number_ hour later
_number_ days
the first hour
_weekday_ _number_ st of _month_
_number_ th _month_
the _number_ rd _month_
this _month_
_number_ _puntuation_ minute
_weekday_ the _number_ nd of _month_
_number_ min before
the first decade
_number_ am
the first day
_number_ hrs
_number_ minute later
_weekday_ _puntuation_ _number_ th _month_
_number_ _month_ _number_ u _number_ um _number_
_number_ st _month_ _puntuation_ _number_
an hour later
_weekday_ _puntuation_ the _number_ th of _month_
_number_ sec later
_weekday_ _number_ _month_ _number_
_number_ _month_
two weeks before
_number_ seconds
one min later
_month_ _number_
_number_ am _puntuation_
_number_
_number_ _puntuation_ _month_ _puntuation_ _number_ at _number_ pm
_number_ th _month_ _number_
_month_ _puntuation_
_weekday_ the _number_ th of _month_
_number_ nd of _month_
_number_ at _number_
_weekday_ _number_ st _month_
_number_ _puntuation_ months
one hr later
onehr before
_weekday_ the _number_ th of _month_ _number_
_weekday_
_number_ day later
_month_ _number_ st
one year before
_number_ st _month_
_number_ rd _month_
_month_ _number_ _number_ _number_ pm
_number_ hr before
_number_ _number_
_number_ summer
one minute later
_weekday_ _number_ _month_
the _number_ nd _month_
a day later
_number_ _month_ _number_ _number_ _number_
_weekday_ the _number_ th _month_
_weekday_ _puntuation_ _number_ _month_ _number_
_weekday_ _number_ of _month_ _number_
tue _number_ th _month_
_number_ th of _month_ _number_
_number_ _month_ _puntuation_ _number_
_weekday_ _number_ th of _month_ _number_
the _number_ th _month_ _number_
_number_ _puntuation_ _month_ _puntuation_ _number_
three weeks later
_number_ of _month_ _number_
_number_ gmt
_month_ _number_ th _number_
_number_ hours
_number_ at moring _number_
_number_ _month_ _number_ _number_
an afternoon
ten days later
the _number_ _month_
_month_ _number_ st _number_
a minute
five years later
the _number_ th _month_
_weekday_ _number_ th _month_
_weekday_ the _number_ st of _month_
_number_ pm
_number_ st of _month_
_number_ month
a night
_number_ year
_number_ _number_ pm
_number_
one day before
one day later
first three months
last evening
a month later
_weekday_ _number_ nd _month_
thu _number_ nd _month_
_number_ months
_weekday_ _number_ th of _month_
_month_
_weekday_ _number_ st _month_ _number_ _number_ _number_
_number_ _puntuation_ month
_weekday_ _number_ of _month_
_weekday_ _month_ _number_
_number_ st of _month_ _number_
first month
_weekday_ _month_ _number_ th
_number_ _puntuation_ year
_month_ _number_ _number_
